,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
88,lzj,H1,New,ShangHai,Aero,Clear,2015-10-26,2015-11-17,22,detail
89,comeon,H1,Renewal,GuangZhou,BME,Pending,2015-10-26,0000-00-00,1206,detail
90,aa005fdj7o,H4,New,BeiJing,physics,Clear,2015-10-26,2015-12-11,46,detail
91,check102015,H4,New,BeiJing,Civil Engineering,Pending,2015-10-26,0000-00-00,1206,detail
92,AA005BSNAW,H4,New,BeiJing,Civil Engineering,Pending,2015-10-26,0000-00-00,1206,detail
93,binbin,B2,Renewal,Montreal,Physics,Pending,2015-10-26,0000-00-00,1206,detail
94,wwsunny,B1,New,ShangHai,EE,Pending,2015-10-26,0000-00-00,1206,detail
95,Descartes,B1,New,BeiJing,Hydrology and Remote Sens,Clear,2015-10-26,2015-11-16,21,detail
96,alliswell,F1,New,ChengDu,Electrical Engineering,Clear,2015-10-26,2015-11-24,29,detail
97,ellienwu,L1,New,GuangZhou,computer science,Clear,2015-10-26,2016-01-14,80,detail
98,kk,H1,New,BeiJing,CS,Pending,2015-10-27,0000-00-00,1205,detail
99,yyconqq,J1,New,ChengDu,chemicobiology,Clear,2015-10-27,2015-11-17,21,detail
100,ayida,J1,Renewal,GuangZhou,biology,Pending,2015-10-27,0000-00-00,1205,detail
101,wuxiaomeng823,H1,New,ShangHai,Food Science,Clear,2015-10-27,2015-11-20,24,detail
102,shijia,B1,New,GuangZhou,N/A,Clear,2015-10-27,2015-12-08,42,detail
103,gdhope,H1,New,GuangZhou,CS,Clear,2015-10-27,2015-11-18,22,detail
104,HappyGazelle,B1,New,BeiJing,Chemical Engineering,Pending,2015-10-27,0000-00-00,1205,detail
105,tt,H1,New,BeiJing,CS,Clear,2015-10-27,2015-11-24,28,detail
106,HappyGazelle,B1,New,BeiJing,Chemical Engineering,Clear,2015-10-27,2015-12-14,48,detail
107,syppeng,B1,Renewal,ShangHai,Chemical Engineering,Clear,2015-10-27,2015-12-15,49,detail
108,Ankimo,J1,Renewal,BeiJing,Physics,Clear,2015-10-27,2015-11-20,24,detail
109,linda,L1,New,BeiJing,CS,Clear,2015-10-27,2015-11-20,24,detail
110,fz,B1,Renewal,BeiJing,automation,Clear,2015-10-28,2015-12-10,43,detail
111,Chaochao,B2,New,BeiJing,Chemistry,Clear,2015-10-28,2015-12-11,44,detail
112,eddylou,B1,New,ShangHai,Optical Engineering,Pending,2015-10-28,0000-00-00,1204,detail
113,dagger,B1,New,ShangHai,N/A,Clear,2015-10-28,2015-12-08,41,detail
114,eddy_lou,B1,New,ShangHai,Optical engineering,Clear,2015-10-28,2015-12-08,41,detail
115,ymm,H1,Renewal,ShangHai,Chem E,Clear,2015-10-28,2015-11-25,28,detail
116,aleo,H1,Renewal,ShangHai,biology,Pending,2015-10-29,0000-00-00,1203,detail
117,Xfq,J1,New,ChengDu,Biochemistry and molecula,Clear,2015-10-29,2015-11-30,32,detail
118,sgf,B1,New,ShangHai,Chemistry,Clear,2015-10-29,2015-12-08,40,detail
119,xxiao,B1,New,ShangHai,Cancer Cell and Molecular,Clear,2015-10-29,2015-12-03,35,detail
120,Aaphricia,B1,New,ShangHai,Biological Engineering,Clear,2015-10-29,2015-12-04,36,detail
121,cakeyiyi,H1,New,BeiJing,CS,Clear,2015-10-30,2015-11-30,31,detail
122,AA05GOPPS,B1,New,BeiJing,CS,Clear,2015-10-30,2015-12-10,41,detail
123,AA005G2CCK,J1,New,BeiJing,well logging signal proce,Clear,2015-10-30,2016-01-01,63,detail
124,ccbjwanging,B2,Renewal,BeiJing,N/A,Pending,2015-10-30,0000-00-00,1202,detail
125,tangbohu222,B1,New,ShangHai,"Robot, Pattern recogintio",Clear,2015-10-30,2015-11-25,26,detail
